商品ID,标题,风险等级,风险类型,销量,日增量,池,店铺ID,店铺名,发现时间,来源,品类,是否今日新发现
69ee1728eee1ab00015a86eb,动态现代移动应用推广样机作品集AE源文件模板Q550,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:45,web_full,,1
69d288c6c94bfd00010ffd9f,30页深浅色鱼骨图仪表盘可视化数据市场营销规划汇报PPT模板D733,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:45,web_full,,1
69d5039c953e4400017b8551,15页条形图信息图表可视化数据市场营销规划汇报PPT模板D739,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:45,web_full,,1
69f5a384e0e86e000154e975,10个动态滑动轮播幻灯片开场动画过渡特效转场AE源文件模板Q555,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69db818f6932b7000167385b,动态几何图形运动字幕开场动画展示AE格式源文件模板Q527,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69dcbae349c41d000122f04e,25页维恩图信息图表统计可视化数据市场营销规划汇报PPT模板D756,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69f0974efaf00200012895fc,10个动态现代流体抽象渐变背景AE格式源文件模板Q551,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69f745c1789441000101371c,动态3D移动应用推广用于产品样机展示AE源文件模板Q560,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69eb3a2b41333c00017219f2,动态简约3D笔记本电脑设备模型搭配现代几何动画AE模板Q546,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69f73c076bdc380001d9d06a,4个动画动态新粗野主义Y2K复古酷炫贴纸包AE源文件模板Q559,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:46,web_full,,1
69f8600da97845000185007a,动态抽象蓝色流体粒子漩涡开场动画展示AE源文件模板Q567,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:47,web_full,,1
69d668f8613bea0001b58111,信息图表统计可视化数据市场营销规划汇报PPT模板D742,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:47,web_full,,1
69db76a2c586eb00017d34f6,时尚现代片头的动态文字动画展示AE格式源文件模板Q526,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:47,web_full,,1
69fae18e98ac430001cde8b8,4个动态垂直轮播幻灯片展示AE源文件模板Q575,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69d6372410b42d000188efd6,5个动态运动文字动画海报展示AE格式源文件模板Q515,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69f9a22d0283e20001edd31f,动态滑动轮播幻灯片开场动画过渡特效转场AE格式源文件模板Q571,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69f8a5c464eb410001be6b14,动态照片滑动轮播幻灯片未来感霓虹灯效过渡展示AE源文件模板Q569,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69d37ff398fb930001b01bfc,流程图信息图表演示文稿幻灯片可视化数据规划汇报PPT模板D734,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69ddf1a3caa21f0001d825ab,多彩SWOT分析信息图数据市场营销规划汇报PPT模板Q757,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:48,web_full,,1
69eb28ec1560290001d954b6,动态移动应用展示的3D产品演示样机展示AE源文件模板Q545,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:49,web_full,,1
69d7a2e1da5d200001002665,动画动效动态多彩促销海报AE格式源文件模板Q518,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:38:49,web_full,,1
69fd6967294caa0001e3bc3b,10个动态动画海报标题设计展示AE源文件模板Q586,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
69ff0f55d50020000127a888,动态轮播幻灯片多屏网格内容展示AE源文件模板Q589,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a0194a1213e270001f7a790,5个动态极简3D多图轮播几何网格布局开场动画AE源文件模板Q595,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a01c1203eb97c000131e063,动态极简动画排版布局宣传展示AE源文件模板Q596,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a02ae4cf3ef830001405709,动态抽象霓虹流体标志LOGO开场动画展示AE源文件模板Q598,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a032ff458e1b1000198f3b2,动态复古电影片头结尾老电影风格AE源文件模板Q604,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a0338c85a83230001b10dd7,动态开场动画下雪松树房子雪人AE源文件模板Q605,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a034a3ff3ef83000151ba8a,动态扁平化风格运动滑雪滑冰高尔夫拳击动画AE源文件模板Q606,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:30,web_full,,1
6a043280378844000167cf33,粉色粗体条形图表可视化数据市场营销规划汇报PPT模板D760,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
69fed13198ac4300012a7633,动态轮播幻灯片多屏网格内容展示AE源文件模板Q588,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
6a01dc9a5a8323000191e381,动态玻璃多屏动画演示幻灯片宣传展示AE源文件模板Q597,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
6a02e4bf64eb410001562bab,动态节日旋转粒子LOGO标志展示AE源文件模板Q600,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
6a043ddf30d0860001ec3948,22页数据表信息图表可视化数据市场营销规划汇报PPT模板Q761,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
6a058abb3eb97c00018cad50,4个动态趣味卡通文字动画标题包AE源文件模板Q612,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:31,web_full,,1
69fc501543360b0001327777,4个动态滑动3D轮播幻灯片开场动画过渡特效AE源文件模板Q580,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:36,web_full,,1
69fc7f22a5715f0001149f03,动态流体液体形态转换展示特效AE源文件模板Q582,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:36,web_full,,1
69fc9fc36eeaf70001bfa1b6,动态抽象Logo开场动画文字和几何过渡效果展示AE源文件模板Q583,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:36,web_full,,1
69ff23cc479521000179435e,动态轮播幻灯片多屏网格内容展示AE源文件模板Q590,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:36,web_full,,1
6a0068c9273c7d0001d5c43e,10个动态产品轮播促销特效过渡转场AE格式源文件模板Q592,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:37,web_full,,1
6a0094fc8e60b70001e12d16,11个动态抽象流体波状渐变背景展示AE源文件模板Q593,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:40,web_full,,1
69fc3583273c7d0001ecf8db,动态抽象Logo开场动画文字和几何过渡效果展示AE源文件模板Q577,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:41,web_full,,1
69fc3e426bdc380001507c55,10个动态动画文本包彩色几何效果展示AE源文件模板Q579,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:41,web_full,,1
69fc585b0283e20001337284,动态多彩漩涡线条Logo展示特效AE源文件模板Q581,medium,商品已下架/冻结,25000,0.0,WATCH,64facdde6b0df000011e31db,大蓝莓设计素材的店,2026-06-18 13:39:41,web_full,,1
656a7cdd1d547d0001b5eed4,TED演讲精读【正版新版2026完整版】纸质书籍英语口语,medium,商品已下架/冻结,24000,0.0,WATCH,6566d88b4a0cd60001ab5ada,TED精选阅读的店,2026-06-18 15:31:40,web_full,,1
65a94d8e4b2fd9000155d980,牛津图解词典OPD纯英版中英版,medium,商品已下架/冻结,24000,0.0,WATCH,653769a959c59b00019746f5,A佳佳笔记的店,2026-06-18 15:31:43,web_full,,1
66d0248c40e2bf000141e914,韩式简约白麝香无花果干净香清新好闻衣物香氛喷雾香伴手礼ins风,medium,商品已下架/冻结,24000,0.0,WATCH,,,2026-06-18 15:31:51,web_full,,1
6599833c847b9c00013815d1,牛津图解词典OPD纯英版中英版,medium,商品已下架/冻结,24000,0.0,WATCH,,,2026-06-18 15:31:54,web_full,,1
6a02fc667b710e0001fb6a8b,小学英语晨读打卡美文 口语练习作文阅读书籍跟读 小学生1-6年级,medium,商品已下架/冻结,23000,0.0,WATCH,,,2026-06-18 15:33:28,web_full,,1
6a02fc667b710e0001fb6a82,小学英语晨读打卡美文 口语练习作文阅读书籍跟读 小学生1-6年级,medium,商品已下架/冻结,23000,0.0,WATCH,,,2026-06-18 15:33:28,web_full,,1
67ee3cf1e8f2430001daaa04,点读版-每日晨读133篇英语小短文，磨耳朵必备，支持开放点读笔,medium,商品已下架/冻结,23000,0.0,WATCH,629865960ba859000139a7c1,Kara爱学习的店,2026-06-18 15:33:31,web_full,,1
6a02fc667b710e0001fb6a85,小学英语晨读打卡美文 口语练习作文阅读书籍跟读 小学生1-6年级,medium,商品已下架/冻结,23000,0.0,WATCH,,,2026-06-18 15:33:32,web_full,,1
665424950c7db700019470c4,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:33:38,web_full,,1
683d4eecb68cf8000183fbce,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:33:48,web_full,,1
683d4eecb68cf8000183fbb6,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:33:52,web_full,,1
683d4eecb68cf8000183fbfb,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:34:00,web_full,,1
6654248d75a3270001058af9,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:34:03,web_full,,1
6654248bd7177900013dd5f4,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,6333e0d4b74d0a00017c799c,小萱萱同学的店,2026-06-18 15:34:04,web_full,,1
683d4eecb68cf8000183fbfe,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,,,2026-06-18 15:34:05,web_full,,1
683d4eecb68cf8000183fbc5,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,6333e0d4b74d0a00017c799c,小萱萱同学的店,2026-06-18 15:35:22,web_full,,1
6654249d842cc10001166bb9,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,6333e0d4b74d0a00017c799c,小萱萱同学的店,2026-06-18 15:35:22,web_full,,1
665424890101900001898327,小学到初中六七八年级语文必背课文古诗软毛笔临摹字帖楷书长卷,medium,商品已下架/冻结,22000,0.0,WATCH,6333e0d4b74d0a00017c799c,小萱萱同学的店,2026-06-18 15:35:22,web_full,,1
64c78120db65fe0001bb7da6,【官方正版】张琦：全渠道获客增长-天地人网（视频课）,medium,商品已下架/冻结,21000,0.0,WATCH,612859566a83a500019bd2ab,获客教育的店,2026-06-18 14:30:30,web_full,,1
649d501b377a5500010b32ae,书行·[行书速成字帖]行书0基础入门笔画偏旁控笔常用3000字硬笔练习纸,medium,商品已下架/冻结,20000,0.0,WATCH,648143f739b63800019bb3be,书颜世家的店,2026-06-18 15:35:58,web_full,,1
68299a4bcde7df0001e49f04,书行·[行书速成字帖]行书0基础入门笔画偏旁控笔常用3000字硬笔练习纸,medium,商品已下架/冻结,20000,0.0,WATCH,648143f739b63800019bb3be,书颜世家的店,2026-06-18 15:37:16,web_full,,1
69e84a85bd8c35000197ff84,仿真水彩ps笔刷淡彩水痕渐变晕染水墨上色淡墨湿画质感笔刷素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:10,web_full,,1
69f97f7554fc7500010a087b,社区小区养老院宣传栏标识标语墙社区文化墙背景墙草图大师SU模型,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:11,web_full,,1
69eecdee3aa96f000178f05e,荣誉证书模板荣誉证书封面底纹书芯奖状内页获奖证书psd分层模板,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:11,web_full,,1
69f1d1f7e0e86e000100c191,Procreate厚涂散点光效涂抹笔刷套装Procreate笔刷iPad笔刷,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:11,web_full,,1
69d4a34e52686e0001f1d991,闪耀亮片procreate笔刷闪粉氛围可爱星星闪片装饰iPad插画素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69dda6a58c82130001919a14,幼儿园小班中班大班认识小动物PPT模板动物介绍知识课件,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69e59eac26065b00013cc1ea,透明冰块procreate笔刷ps笔刷夏日冰爽冰晶碎冰设计后期iPad素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69e8497a156029000189592a,高端黑红大气邀请函海报展板KV背景PSDAI模版设计素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69eec21ed4c1110001563cf5,蓝色男生28岁成人礼生日快乐派对布置挂布条幅背景设计模板,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69f57393a9784500013ff790,现代校园宣传墙文化墙 展示墙形象墙景墙文化背景墙宣传栏 SU模型,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:12,web_full,,1
69f5714ea9784500013fbf36,红色新中式婚礼席位卡订婚宴座位表结婚迎宾牌设计模板,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:13,web_full,,1
69dc987f747e970001bdf39e,procreate笔刷植物森林场景树叶杂草树木叶子ipad画画绘画笔刷,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:13,web_full,,1
69ec4a319dea2d0001a32a65,CSP LEFU光效笔刷集 sut笔刷4支+1个圆形工具,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:13,web_full,,1
69eec2767b1f3800018b3c92,猪脚饭外卖图片隆江猪肘饭套餐饭烧腊饭烧鸭饭美团菜品图照片素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:13,web_full,,1
69d4a3de4ee72d0001451050,【procreate】笔刷水彩笔刷   仿手绘古风花卉笔刷,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:13,web_full,,1
69eed391c4fc820001bc1609,扑克牌ps笔刷procreate笔刷爱心卡牌黑桃方块花纹背景装饰素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:14,web_full,,1
69e5a60283700100011620dc,2026年新款电器家电家具家装CAD动态图库设计方案平面图素材模块,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:14,web_full,,1
69dc98dd6ba4080001ff6a52,春秋金色艺术绘画抽象丙烯颜料油画肌理纹理底纹背景高清图片素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:14,web_full,,1
69dc99406fc3520001117c29,复古水彩花卉花环花边拼贴英文字母婚礼邀请函PNG免扣图片PS素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:14,web_full,,1
69e59ffc57d5bd00017fd3c8,sp赛博朋克贴花科幻科机械贴blender数字纹理贴图alpha通道c4d,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69dc9a806ba4080001ffb3a8,端午节竹子新中式国风美陈背景板DP打卡点创意AI设计素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69e59deb21dc630001f26064,端午节龙舟粽子手举牌拍照框道具物料贴纸kt板插画ai矢量设计素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69f1d26064eb4100012596b3,procreate笔刷ps笔刷水纹光波涟漪水面海面湖光月色手绘插画素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69dc99b198fb930001103844,2026春节新年马年几何抽象艺术插画海报包装图案AI矢量设计素材图,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69f570b0c61d3a0001ad05bb,民宿平面布局方案CAD施工图纸 酒店客栈乡村改造装修设计工装图库,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
69e84a433a4daf00012d52fd,漫画起稿PS笔刷勾线手绘草图木炭肌理噪点勾边铅笔速写笔刷素材,medium,商品已下架/冻结,19000,0.0,WATCH,67c51e0e59cc350015bfb7b8,喜柿素材的店,2026-06-18 13:38:15,web_full,,1
