商品ID,标题,风险等级,风险类型,销量,日增量,池,店铺ID,店铺名,发现时间,来源,品类,是否今日新发现
69db51b88ca4f40001500eee,个人使用卡通龙玩具【独享】新老客户专拍,medium,商品已下架/冻结,550,4.676973514257444,WATCH,691963791372a40015fbb92c,砂糖橘人工智能的店,2026-06-19 16:57:35,web_detail,,1
69f9bb8130d0860001789eaf,初中资料电子版资料合集手抄报,medium,商品已下架/冻结,652,4.646790446968396,WATCH,6895bb3c11cd5b0015f5651a,阿焱焱的店,2026-06-19 16:57:35,web_detail,,1
69fca77298ac430001fc5334,【果果id】应用游戏更新一次性-长期共享-独享虚拟共享PPT排版模,medium,商品已下架/冻结,347,4.571079127438962,WATCH,69e8b3e56ad7ba0015367094,潇飞云端工具小站的店,2026-06-19 16:57:33,web_detail,,1
6833da4e05b7000015e6bdfd,【正版 出版社直发】零基础日语入门漫画图解发音词汇句子日本语,medium,商品已下架/冻结,1909,4.482934298119674,WATCH,,,2026-06-19 12:35:46,web_full,,1
6a2095846b46a300011fb384,铲‘铲币号课件教案,medium,商品已下架/冻结,439,4.4811707903002445,WATCH,,,2026-06-19 16:57:45,web_detail,,1
6a291e909799e500159a3d11,JUNJUN原野漫山花，高级大气！浪漫性感法式斜裁连衣裙,medium,商品已下架/冻结,89,4.473449657054802,WATCH,,,2026-06-19 16:58:32,web_detail,,1
69db57f349c41d0001f85d5f,新老客户专拍（三人拼）卡通龙玩具,medium,商品已下架/冻结,574,4.469983471624227,WATCH,691963791372a40015fbb92c,砂糖橘人工智能的店,2026-06-19 16:57:35,web_detail,,1
6a2278552c7daf00015c3b41,26年6月四六级冲刺资料,medium,商品已下架/冻结,132,4.376961901816781,WATCH,67cecf8aff29ec0015533f3f,上岸Kitty的店,2026-06-19 16:57:45,web_detail,,1
68ecfe9e53446d00011cfaf0,《中国文化GK》批注+精读+详解+习题答案四六级翻译必备pdf电子版,medium,商品已下架/冻结,853,4.369708030117641,WATCH,67e11d2b87fc0b001527d8dd,Mila学姐四六级的店,2026-06-19 16:57:37,web_detail,,1
6a1eeb7c18376c0001ab45e1,哔哩哔哩大会员周卡/月卡/季卡/年卡,medium,商品已下架/冻结,97,4.367224986087286,WATCH,,,2026-06-19 16:57:55,web_detail,,1
68d0c49dfe61200001964a39,母题清单小程序，教师招聘专项题库，下单后24小时内不合适可退,medium,商品已下架/冻结,846,4.335731070590058,WATCH,68af3121433a5f0015a4cc15,小晋上岸的店,2026-06-19 16:57:32,web_detail,,1
68cbb1ccd1f7b800015a30ce,【电子社】无界形塑+梦的诞生+挽云鬓＋重塑的魅力 BJD娃娘读物,medium,商品已下架/冻结,1610,4.290442466085,WATCH,648409baac730a0001542786,书纪优选的店,2026-06-19 13:57:03,web_full,,1
66b98f016bf36b000187ec2c,有中文翻译 老式雷诺曼 Old Style 现货  英文定制桌游卡牌,medium,商品已下架/冻结,3144,4.2783553815007735,WATCH,66a777116aba980015fcccb8,黎明之星的店,2026-06-19 16:57:39,web_detail,,1
6850beaeea2a8100017f5e68,2027浙江大学出版社初高中数学思想方法导引张金良主编辅导资料书,medium,商品已下架/冻结,5143,4.1526291456447035,WATCH,,提分书屋的店,2026-06-19 16:57:44,web_detail,,1
6a1340212d684c00019114d0,飞木级芭乐现摘红心芭乐软糯香甜水果补水,medium,商品已下架/冻结,198,4.068143991359913,WATCH,69c13e7422661000156c45e4,踮脚k8f的店,2026-06-19 16:57:56,web_detail,,1
6a1949de4078870001d29cf9,摄影指导教学课件分享,medium,商品已下架/冻结,73,4.042138686985298,WATCH,69004bd3cc9304001564e2b6,卖苹果lD的芝士的店,2026-06-19 16:57:41,web_detail,,1
69d26be0d528ea0015de9c02,正版·全20本幼儿英语启蒙绘本幼儿园英语0-3-6岁英语图画书,medium,商品已下架/冻结,2189,4.032654141424091,WATCH,629865960ba859000139a7c1,Kara爱学习的店,2026-06-19 16:57:57,web_detail,,1
6a0817919f495c0001e96e83,吉林省版2026年新版-七、八年级下【名校调研系列卷-期末小综合】,medium,商品已下架/冻结,133,4.027219851228647,WATCH,68e121734383a000156cd22e,金日课堂的店,2026-06-19 16:57:36,web_detail,,1
6a004ae2721fd30001fea64f,26税务师多机构课程+资料+讲义｜持续更新｜附赠25全套,medium,商品已下架/冻结,403,3.981310471785822,WATCH,69ce5a79400b7a0015b3f161,努力上岸452的店,2026-06-19 16:57:38,web_detail,,1
68b53e8a11843c0001ea329d,27考研在阅读中背单词逐词翻译本通用本英一英二彩色定制线圈本,medium,商品已下架/冻结,673,3.938896326480754,WATCH,68380f6f65d7cf0015263b52,喵喵考研资料铺的店,2026-06-19 16:57:37,web_detail,,1
6a105919017ffc0001b731cc,花是诱饵 诱饵之花 人工精翻,medium,商品已下架/冻结,128,3.9387095248280177,WATCH,69095d6c980cae00155f40d1,小z爱分享的店,2026-06-19 16:57:37,web_detail,,1
69fb57e964eb410001ff99a1,《雪域来信》沈潋 仁泽嘉木.txt,medium,商品已下架/冻结,116,3.9387095248280177,WATCH,690cb17c28a60a0015dabbd7,懒洋洋的太阳🌞的店,2026-06-19 16:57:37,web_detail,,1
69aa76a127134200013c88ec,首都机场快轨票15一张,medium,商品已下架/冻结,2201,3.8842053383276314,WATCH,66d7ff5102383e0015369dda,大兴机场首都机场福利官的店,2026-06-19 16:57:38,web_detail,,1
69dc97428c82130001775858,阿虎医考·26阿虎初中高级卫生职称考前题库,medium,商品已下架/冻结,384,3.843262766582951,WATCH,663c2d3551bdb10001623d83,北溟鱼鲲的店,2026-06-19 16:57:37,web_detail,,1
6a0bdf4ea32a970001e68f8e,26年6月英语四六级刘晓艳急救班四六级备考网课赠四六级模拟卷,medium,商品已下架/冻结,595,3.8179774473290204,WATCH,68949c6a40b2920015ed6475,拾光上岸屋的店,2026-06-19 16:57:39,web_detail,,1
6a18f7584747720001963040,餐饮小吃笔记-【荭 包技能教程】,medium,商品已下架/冻结,211,3.718846611616414,WATCH,697db39eb71ebf001590387c,拾焰卡券的店,2026-06-19 16:57:41,web_detail,,1
6a1a50a77e71ab000163b4c9,【不发快递】蔡老师载望志愿 普通类考生志愿填报,medium,商品已下架/冻结,57,3.6995845609695954,WATCH,64b6849418fb45000191957d,如山教育小店的店,2026-06-19 16:57:42,web_detail,,1
69c69054c6fcf5000134094b,26春1-6年级语数英多版本高频考点易错题（附答案）,medium,商品已下架/冻结,1322,3.6685114151290024,WATCH,,,2026-06-19 16:57:55,web_detail,,1
69b699d7fbb3a40001131de3,王者荣耀低分战区咨询查改服务台澳皆可,medium,商品已下架/冻结,138,3.6152781353984067,WATCH,69b3e00bd149a40015bb4ecd,手游执行官 KK的店,2026-06-19 16:57:40,web_detail,,1
69f6310f30d0860001298e80,商品链接 开箱即用,medium,商品已下架/冻结,675,3.592889937953059,WATCH,67c804b5ca0ed50015d077a7,小多莉的店,2026-06-19 16:57:38,web_detail,,1
69ba9e02a20c2100012d5669,新老客户专拍～三人拼工作学习咨询,medium,商品已下架/冻结,930,3.5443373712239636,WATCH,6931a9f92795220015a599ad,G虔虔plus服务的店,2026-06-19 16:57:38,web_detail,,1
69bc32a6d95b5a0001805348,个人学习生产力指导服务（进阶版）,medium,商品已下架/冻结,313,3.495333115678625,WATCH,67e5588982e85200153860c5,升级plus订阅的店,2026-06-19 16:57:39,web_detail,,1
6a16b22961fef9000148e0bb,26英语四六级备考-预侧,medium,商品已下架/冻结,199,3.494770712552928,WATCH,6854c1344db8540015f4322a,青云熙的店,2026-06-19 16:57:41,web_detail,,1
6a179b7e6bc69c0001d78543,闪  勾荭 包 【全 国 通 用小吃零食教程】,medium,商品已下架/冻结,458,3.4921599622743025,WATCH,6957ae97fc10320015b2bba2,券券大本营的店,2026-06-19 16:57:47,web_detail,,1
6a0fe135e6d02a000129b360,【AI豆仓】高级会员权益 - 拼豆效率神器,medium,商品已下架/冻结,611,3.4519040705174064,WATCH,6983e2901e1c83001559d6f0,AI豆仓的店,2026-06-19 16:57:38,web_detail,,1
6a07060567d59500019a1f6b,26英语四六级备考-预侧,medium,商品已下架/冻结,204,3.37426137763731,WATCH,6854c1344db8540015f4322a,青云熙的店,2026-06-19 16:57:41,web_detail,,1
6963ba40fb672a00159ad0a7,加量悬挂式底部抽纸巾家用实惠整箱装擦手纸卫生纸,medium,商品已下架/冻结,1444,3.363488296519838,WATCH,,,2026-06-19 14:37:56,web_full,,1
6a23ec19461097000157c055,个人兴趣光遇兴趣特色教育,medium,商品已下架/冻结,501,3.3348461972749024,WATCH,,,2026-06-19 16:57:49,web_detail,,1
6a0e6598a32a970001a942e5,2026春 小学少年素质教育报15天满分备考语文数学英语1-6年级下册,medium,商品已下架/冻结,73,3.3032439494139707,WATCH,,,2026-06-19 16:57:47,web_detail,,1
6a0730b42f72a60015a7948d,正版全8册 宝宝认知藏猫猫游戏书双语版儿童专注力全脑开发训练书,medium,商品已下架/冻结,51,3.2840540981875153,WATCH,,,2026-06-19 16:57:58,web_detail,,1
6a2278552c7daf00015c3b44,26年6月四六级冲刺资料,medium,商品已下架/冻结,212,3.2574678619941233,WATCH,,,2026-06-19 16:57:50,web_detail,,1
6a0e6598a32a970001a94291,2026春 小学少年素质教育报15天满分备考语文数学英语1-6年级下册,medium,商品已下架/冻结,73,3.2088690007562453,WATCH,,,2026-06-19 16:57:48,web_detail,,1
682c0f48dc7a6b001570640a,进口原版Curious Library of Questions and Answers好奇问与问答,medium,商品已下架/冻结,338,3.1951601236016205,WATCH,65f2d30908dad2000111f4a8,环球进口原版书店的店,2026-06-19 16:57:39,web_detail,,1
6a17be954078870001c3d223,抖音私藏直播钻石风头像壁纸推荐互动道具定制特惠,medium,商品已下架/冻结,248,3.114663198785933,WATCH,,,2026-06-19 16:57:48,web_detail,,1
68c03d33ed4dcf00152dc862,【全彩加厚纸质】幼儿园中大班数学练习册幼升小5/10/20/以内加减,medium,商品已下架/冻结,783,3.1092208245025685,WATCH,660d0f94f0b53500014280f4,启迪图书智慧书屋的店,2026-06-19 16:58:03,web_detail,,1
6a0d76ff90bd1b00017f8abe,Q版手绘头像定制真人照片漫画人物绘画卡通形象设计约稿情侣画像,medium,商品已下架/冻结,212,3.097863985617332,WATCH,6926a2cdec9d9a001545f337,这是一家手绘的店,2026-06-19 16:57:39,web_detail,,1
69f34e240511b500012cabc4,DAZZ会员 复古CCD胶片感复古模板滤镜预设模板全套 下单自动发,medium,商品已下架/冻结,256,3.053608785822799,WATCH,66d049c8dc38c500153cddd7,富兴资源铺的店,2026-06-19 16:57:39,web_detail,,1
6a0f02589a4ddf00015dfceb,2026吉林省专版-书立方-七年级下/八年级下【期末大考卷】电子版,medium,商品已下架/冻结,80,3.053608785822799,WATCH,68e121734383a000156cd22e,金日课堂的店,2026-06-19 16:57:39,web_detail,,1
69ad7430970f000001fbe35d,常州市初一初二初三数学英语文物化生地史政月考期中期末真题试卷,medium,商品已下架/冻结,247,3.0201146031569146,WATCH,65bb02155848410001055146,桃李先生资料库的店,2026-06-19 16:57:49,web_detail,,1
69ad7430970f000001fbe384,常州市初一初二初三数学英语文物化生地史政月考期中期末真题试卷,medium,商品已下架/冻结,246,3.0201146031569146,WATCH,,桃李先生资料库的店,2026-06-19 16:57:49,web_detail,,1
6a0b0b5090bd1b00014232cb,PDF文档处理工具 文档编辑转换格式 支持Win/Mac系统,medium,商品已下架/冻结,161,3.0093535860282654,WATCH,69704b7691a9cf00153f64a6,小福宝资料的店,2026-06-19 16:57:39,web_detail,,1
68ca6132f9d8290001f2b06c,2026执业药师跟课学习笔记《一本通笔记》适配润德教育基础考点课,medium,商品已下架/冻结,199,2.9534498453625684,WATCH,,,2026-06-19 16:58:04,web_detail,,1
6a01e7890511b50001e2045e,同款好物     同款好物  翻译,medium,商品已下架/冻结,930,2.9494336047659164,WATCH,696720974f533a00153545b9,文写写1的店,2026-06-19 16:57:44,web_detail,,1
69f3061881bc010001b144b4,瑞幸咖啡 · 瑞幸新人专享1.1。。,medium,商品已下架/冻结,415,2.9209792982890987,WATCH,69f0896d15a0fe00156687ef,小红薯69F49186的店,2026-06-19 16:57:39,web_detail,,1
6a031b49dd034c000173fc74,个人使用卡通小牛牛毛绒抱枕【冲自己的】新老客户专拍,medium,商品已下架/冻结,324,2.8767220361938093,WATCH,68b42379fdc24400151291f5,旭轩定制的店,2026-06-19 16:57:40,web_detail,,1
6a0298e6d500200001774a32,【自动秒发】5元神券手抄报使用模版,medium,商品已下架/冻结,120,2.853092011070486,WATCH,6824884b85f39f001590fbd7,鑫子的百宝箱的店,2026-06-19 16:57:36,web_detail,,1
6a22d53d0cf4d700014b482e,自动发货（果果号）一次性 · 长期可用·演示PPT模版,medium,商品已下架/冻结,98,2.792122429677878,WATCH,,水果工作室的店,2026-06-19 16:57:53,web_detail,,1
69ad7c571aad90000148b003,27武忠祥高数基础篇及严选题PDF,medium,商品已下架/冻结,1099,2.743806968657985,WATCH,67d94c5494b4e00015dac44b,南征学长的店,2026-06-19 16:57:40,web_detail,,1
69ccb13c7dd4a100018923b6,【极速到账】即梦AI积分手机电脑通用生图做视频绘画壁纸头像通用,medium,商品已下架/冻结,526,2.7384050644829214,WATCH,65f3b2c87916650001e1f3f6,花海🌸的店,2026-06-19 16:57:36,web_detail,,1
680f3a24c883af00010b30ce,设计师专属阅读计划｜一年时间搭建科班知识体系｜全球书目PDF版,medium,商品已下架/冻结,494,2.731962299730285,WATCH,67bb2d3bd0786800154f2982,刘sir的大厂设计库的店,2026-06-19 16:57:40,web_detail,,1
6a17f292f9c57a0001d3f128,26年下教资笔试中小幼教师资格证笔试科目一二电子版资料包,medium,商品已下架/冻结,438,2.7214663845315443,WATCH,68a483e95e5720001595cef5,意嘉嘉的店,2026-06-19 16:57:47,web_detail,,1
6a10fc2eca8f4100014ddb04,老钱风香槟色醋酸裙裤 大码女装夏季薄款冰丝阔腿裤,medium,商品已下架/冻结,1642,2.70567145542146,WATCH,,呆呆n51的店,2026-06-19 13:49:44,web_full,,1
69f421c781bc010001c9cf6e,【自动秒发货】Word Excel PPT 模板,medium,商品已下架/冻结,1334,2.69956913850243,WATCH,676e40c3d0a2240015b4e51a,珑悦工作室的店,2026-06-19 16:57:40,web_detail,,1
6a193a1a6bc69c000103e21e,三角洲行动技术护教学培训,medium,商品已下架/冻结,63,2.673427566636937,WATCH,,,2026-06-19 16:57:49,web_detail,,1
69c0ffc6ec6664000142dfc9,2.5寸3.1寸24小时在线API,medium,商品已下架/冻结,447,2.6710314797157304,WATCH,69ae65ecad53d900152f9350,薯薯嘉的模型🍠的店,2026-06-19 16:57:44,web_detail,,1
69ca005a040ad40015c15807,2026新版小学数学画图法玩转应用题天天练2-6年级数学思维训练,medium,商品已下架/冻结,360,2.670530117969605,WATCH,660d0f94f0b53500014280f4,启迪图书智慧书屋的店,2026-06-19 16:57:42,web_detail,,1
69d8486b3550840001e23f81,萌宠电子无实物摄影作品,medium,商品已下架/冻结,270,2.670530117969605,WATCH,67f681a4920e190015465122,福宁流浪动物基地的店,2026-06-19 16:57:42,web_detail,,1
69fb47617894410001607c6a,黑白卷全国各地区中考模拟卷,medium,商品已下架/冻结,86,2.614201022700502,WATCH,690dfe4bcd9ff30015240ee2,苏苏老师7d4的店,2026-06-19 16:57:44,web_detail,,1
6a1edc65c409510001cbf881,预设素材模板胶片滤镜|手机dazz 素材滤镜,medium,商品已下架/冻结,34,2.577475409429596,WATCH,,,2026-06-19 16:58:00,web_detail,,1
6a16a3f27c565500011e03b6,闪 勾荭 包-【全国通用小吃零食教程】,medium,商品已下架/冻结,195,2.564898036290046,WATCH,6954bae468c5d50015c04a8b,米奇券券屋的店,2026-06-19 16:57:46,web_detail,,1
69f072c116b37a0015c3d9ea,2号【各种大牌断码集成链接】品牌适用苹果13-16系列手机壳防摔保,medium,商品已下架/冻结,982,2.561472210719489,WATCH,,,2026-06-19 16:58:08,web_detail,,1
6a242db5fad5a400016572cb,【一次性果果id】水果store艾迪3D建模Blender教程PPT模板,medium,商品已下架/冻结,76,2.5594486519546678,WATCH,,小萍果的美好时光的店,2026-06-19 16:57:54,web_detail,,1
69d87dba10b42d0001e1bd99,OC约稿小鼻嘎qq人Q版手绘头像定制游戏明星可爱饭圈卡通动漫设计,medium,商品已下架/冻结,1046,2.478292979608788,WATCH,6926a2cdec9d9a001545f337,这是一家手绘的店,2026-06-19 16:57:42,web_detail,,1
6827d73ef4a06d000117516d,W朝x各类资料包（可打印）,medium,商品已下架/冻结,972,2.478292979608788,WATCH,6804b35086048c0015267af7,小屿麻麻的店,2026-06-19 16:57:41,web_detail,,1
69f4bfc39dea2d000181d215,2026版王H熊高考预测试卷全国各地专版PDF-垫子版,medium,商品已下架/冻结,505,2.466395624030207,WATCH,687df4c130520f001585e024,懒人学习搭子的店,2026-06-19 16:57:47,web_detail,,1
69c0a84323faf80001d38368,【学前600字】幼小衔接点阵控笔练字帖孩子认字识字敏感期3-8岁,medium,商品已下架/冻结,281,2.461178449054219,WATCH,,,2026-06-19 16:57:49,web_detail,,1
6a1ac5bcc409510001107f6e,2026春六下小学语数英科,medium,商品已下架/冻结,62,2.461178449054219,WATCH,,tinguq0的店,2026-06-19 16:57:49,web_detail,,1
6a1d7e2f06b18e0001c64e5e,2026春小学语数英科1-6下册期末试卷,medium,商品已下架/冻结,59,2.461178449054219,WATCH,,,2026-06-19 16:57:49,web_detail,,1
69c0a374b8ecfa001516cedf,【学前600字】幼小衔接点阵控笔练字帖孩子认字识字敏感期3-8岁,medium,商品已下架/冻结,283,2.4385665277856887,WATCH,660d0f94f0b53500014280f4,启迪图书智慧书屋的店,2026-06-19 16:58:08,web_detail,,1
6a0b608a234d2b0001eeb791,2026版ww黑白卷湖南地区试卷带答案,medium,商品已下架/冻结,119,2.3980549420481645,WATCH,674c14f9b1479f0015feef17,布丁作业本的店,2026-06-19 16:57:47,web_detail,,1
6a22c14634cb02000116a0fb,复古文艺森系ins风小鸟长款抽拉项链 手工天然石项链 小众高级感,medium,商品已下架/冻结,149,2.3970777502750003,WATCH,,,2026-06-19 16:57:54,web_detail,,1
69ce43e67dd4a10001c68352,木仓考研考研政治专业课教育学法硕考研刷题小程序持续更新,medium,商品已下架/冻结,367,2.3898466389175224,WATCH,673c674c84bcda0015e6b422,研友根据地🌈的店,2026-06-19 16:57:42,web_detail,,1
